timestep,demand_water,demand_f,dewatered_sludge,temperature,demand_electricity,heat_demand_digester,electricity_demand_digester
1867,489.23589,0.084862,57.8,11.72,49.71,3.6081766462030425,2.026658187988623
1868,490.23589,0.052101,57.8,11.415,49.71,3.6517088407082614,2.026658187988623
1869,491.23589,0.014673,57.8,11.132,49.71,3.6921010080688417,2.026658187988623
1870,492.23589,0.0,57.8,11.023,49.71,3.7076584152854606,2.026658187988623
1871,493.23589,0.0,57.8,11.602,49.71,3.625018609978832,2.026658187988623
1872,494.23589,0.0,57.8,11.289,49.71,3.6696926325366466,2.026658187988623
1873,495.23589,0.0,57.8,11.194,49.71,3.6832518406612227,2.026658187988623
1874,496.23589,0.0,57.8,11.109,49.71,3.695383763720054,2.026658187988623
1875,497.23589,0.0,57.8,10.948,49.71,3.718363053278547,2.026658187988623
1876,498.23589,0.0,57.8,10.706,49.71,3.7529033518695725,2.026658187988623
1877,499.23589,0.0,57.8,11.736,49.71,3.6058929900978507,2.026658187988623
1878,500.23589,0.0,57.8,14.192,49.71,3.25535177795091,2.026658187988623
1879,501.23589,0.0,57.8,16.586,49.71,2.913659733211587,2.026658187988623
1880,502.23589,0.0,57.8,18.354,49.71,2.6613157335878928,2.026658187988623
1881,503.23589,0.0,57.8,19.615,49.71,2.4813350867974644,2.026658187988623
1882,504.23589,0.0,57.8,20.474,49.71,2.3587312996499796,2.026658187988623
1883,505.23589,0.0,57.8,20.952,49.71,2.2905070735073743,2.026658187988623
1884,506.23589,0.0,57.8,21.066,49.71,2.274236023757883,2.026658187988623
1885,507.23589,0.0,57.8,20.714,49.71,2.3244764580721027,2.026658187988623
1886,508.23589,0.062188,57.8,19.963,49.71,2.431665566509542,2.026658187988623
1887,509.23589,0.15426,57.8,18.368,49.71,2.65931753449585,2.026658187988623
1888,510.23589,0.16016,57.8,15.072,49.71,3.1297506921653606,2.026658187988623
1889,511.23589,0.1036,57.8,13.729,49.71,3.3214350764948977,2.026658187988623
1890,512.23589,0.084862,57.8,13.38,49.71,3.371247325289393,2.026658187988623
1891,513.23589,0.0,57.8,13.05,49.71,3.418347732458974,2.026658187988623
1892,514.23589,0.0,57.8,13.042,49.71,3.41948956051157,2.026658187988623
1893,515.23589,0.062188,57.8,13.443,49.71,3.3622554293752014,2.026658187988623
1894,516.23589,0.15426,57.8,12.805,49.71,3.4533162165697235,2.026658187988623
1895,517.23589,0.16016,57.8,12.163,49.71,3.5449479177905445,2.026658187988623
1896,518.23589,0.1036,57.8,11.636,49.71,3.6201658407552992,2.026658187988623
1897,519.23589,0.084862,57.8,11.181,49.71,3.685107311246692,2.026658187988623
1898,520.23589,0.052101,57.8,10.808,49.71,3.738345044198975,2.026658187988623
1899,521.23589,0.014673,57.8,10.454,49.71,3.7888709355263437,2.026658187988623
1900,522.23589,0.0,57.8,10.097,49.71,3.839825012373435,2.026658187988623
1901,523.23589,0.0,57.8,11.165,49.71,3.687390967351883,2.026658187988623
1902,524.23589,0.0,57.8,13.399,49.71,3.368535483664478,2.026658187988623
1903,525.23589,0.0,57.8,15.559,49.71,3.0602419094635858,2.026658187988623
1904,526.23589,0.0,57.8,17.371,49.71,2.801617855550614,2.026658187988623
1905,527.23589,0.0,57.8,18.779,49.71,2.6006561182937356,2.026658187988623
1906,528.23589,0.0,57.8,19.803,49.71,2.4545021275614607,2.026658187988623
1907,529.23589,0.0,57.8,20.382,49.71,2.3718623222548323,2.026658187988623
1908,530.23589,0.0,57.8,20.446,49.71,2.3627276978340648,2.026658187988623
1909,531.23589,0.0,57.8,19.993,49.71,2.4273837113123085,2.026658187988623
1910,532.23589,0.0,57.8,19.189,49.71,2.542137430598196,2.026658187988623
1911,533.23589,0.0,57.8,17.644,49.71,2.762652973255779,2.026658187988623
1912,534.23589,0.0,57.8,15.165,49.71,3.1164769410539335,2.026658187988623
1913,535.23589,0.0,57.8,13.825,49.71,3.3077331398637466,2.026658187988623
1914,536.23589,0.0,57.8,13.323,49.71,3.379382850164139,2.026658187988623
1915,537.23589,0.0,57.8,12.699,49.71,3.46844543826662,2.026658187988623
1916,538.23589,0.062188,57.8,12.337,49.71,3.520113157646584,2.026658187988623
1917,539.23589,0.15426,57.8,12.042,49.71,3.5622180670860573,2.026658187988623
1918,540.23589,0.16016,57.8,11.975,49.71,3.571780877026548,2.026658187988623
1919,541.23589,0.1036,57.8,11.957,49.71,3.574349990144889,2.026658187988623
1920,542.23589,0.084862,57.8,11.738,49.71,3.6056075330847017,2.026658187988623
1921,543.23589,0.0,57.8,11.365,49.71,3.6588452660369852,2.026658187988623
1922,544.23589,0.0,57.8,11.098,49.71,3.696953777292374,2.026658187988623
1923,545.23589,0.062188,57.8,10.858,49.71,3.7312086188702507,2.026658187988623
1924,546.23589,0.15426,57.8,10.585,49.71,3.770173501165086,2.026658187988623
1925,547.23589,0.16016,57.8,11.669,49.71,3.615455800038341,2.026658187988623
1926,548.23589,0.1036,57.8,13.958,49.71,3.28875024848934,2.026658187988623
1927,549.23589,0.084862,57.8,16.181,49.71,2.9714647783742536,2.026658187988623
1928,550.23589,0.052101,57.8,17.943,49.71,2.719977149790007,2.026658187988623
1929,551.23589,0.014673,57.8,19.155,49.71,2.546990199821728,2.026658187988623
1930,552.23589,0.0,57.8,19.978,49.71,2.429524638910925,2.026658187988623
1931,553.23589,0.0,57.8,20.442,49.71,2.3632986118603627,2.026658187988623
1932,554.23589,0.0,57.8,20.497,49.71,2.3554485439987665,2.026658187988623
1933,555.23589,0.0,57.8,20.019,49.71,2.4236727701413714,2.026658187988623
1934,556.23589,0.0,57.8,19.328,49.71,2.522298168184342,2.026658187988623
1935,557.23589,0.0,57.8,17.848,49.71,2.733536357914584,2.026658187988623
1936,558.23589,0.0,57.8,15.009,49.71,3.1387425880795536,2.026658187988623
1937,559.23589,0.0,57.8,13.415,49.71,3.3662518275592865,2.026658187988623
1938,560.23589,0.0,57.8,12.7,49.71,3.468302709760045,2.026658187988623
1939,561.23589,0.0,57.8,12.435,49.71,3.5061257640022836,2.026658187988623
1940,562.23589,0.0,57.8,12.329,49.71,3.52125498569918,2.026658187988623
1941,563.23589,0.0,57.8,12.082,49.71,3.556508926823078,2.026658187988623
1942,564.23589,0.0,57.8,12.064,49.71,3.5590780399414186,2.026658187988623
1943,565.23589,0.0,57.8,12.349,49.71,3.51840041556769,2.026658187988623
1944,566.23589,0.0,57.8,12.21,49.71,3.5382396779815437,2.026658187988623
1945,567.23589,0.0,57.8,11.963,49.71,3.5734936191054416,2.026658187988623
1946,568.23589,0.062188,57.8,11.753,49.71,3.6034666054860844,2.026658187988623
1947,569.23589,0.15426,57.8,11.691,49.71,3.612315772893702,2.026658187988623
1948,570.23589,0.16016,57.8,11.648,49.71,3.618453098676406,2.026658187988623
1949,571.23589,0.1036,57.8,12.729,49.71,3.464163583069385,2.026658187988623
1950,572.23589,0.084862,57.8,15.066,49.71,3.130607063204807,2.026658187988623
1951,573.23589,0.0,57.8,17.349,49.71,2.804757882695253,2.026658187988623
1952,574.23589,0.0,57.8,18.783,49.71,2.6000852042674376,2.026658187988623
1953,575.23589,0.062188,57.8,19.781,49.71,2.4576421547060994,2.026658187988623
1954,576.23589,0.15426,57.8,20.37,49.71,2.373575064333726,2.026658187988623
1955,577.23589,0.16016,57.8,20.49,49.71,2.356447643544788,2.026658187988623
1956,578.23589,0.1036,57.8,20.25,49.71,2.390702485122665,2.026658187988623
1957,579.23589,0.084862,57.8,19.721,49.71,2.4662058651005685,2.026658187988623
1958,580.23589,0.052101,57.8,18.773,49.71,2.6015124893331825,2.026658187988623
1959,581.23589,0.014673,57.8,17.394,49.71,2.798335099899401,2.026658187988623
1960,582.23589,0.0,57.8,15.003,49.71,3.1395989591190006,2.026658187988623
1961,583.23589,0.0,57.8,13.277,49.71,3.385948361466565,2.026658187988623
1962,584.23589,0.0,57.8,12.903,49.71,3.4393288229254244,2.026658187988623
1963,585.23589,0.0,57.8,12.832,49.71,3.4494625468922124,2.026658187988623
1964,586.23589,0.0,57.8,12.871,49.71,3.4438961351358075,2.026658187988623
1965,587.23589,0.0,57.8,12.805,49.71,3.4533162165697235,2.026658187988623
1966,588.23589,0.0,57.8,12.295,49.71,3.5261077549227116,2.026658187988623
1967,589.23589,0.0,57.8,12.02,49.71,3.5653580942306964,2.026658187988623
1968,590.23589,0.0,57.8,11.913,49.71,3.5806300444341663,2.026658187988623
1969,591.23589,0.0,57.8,12.017,49.71,3.5657862797504194,2.026658187988623
1970,592.23589,0.0,57.8,12.064,49.71,3.5590780399414186,2.026658187988623
1971,593.23589,0.0,57.8,11.648,49.71,3.618453098676406,2.026658187988623
1972,594.23589,0.0,57.8,11.401,49.71,3.653707039800304,2.026658187988623
1973,595.23589,0.0,57.8,12.746,49.71,3.461737198457618,2.026658187988623
1974,596.23589,0.0,57.8,14.503,49.71,3.210963212406244,2.026658187988623
1975,597.23589,0.0,57.8,16.129,49.71,2.9788866607161273,2.026658187988623
1976,598.23589,0.062188,57.8,17.189,49.71,2.827594443747171,2.026658187988623
1977,599.23589,0.15426,57.8,17.349,49.71,2.804757882695253,2.026658187988623
1978,600.23589,0.16016,57.8,16.635,49.71,2.9066660363894368,2.026658187988623
1979,601.23589,0.1036,57.8,16.064,49.71,2.988164013643469,2.026658187988623
1980,602.23589,0.084862,57.8,15.469,49.71,3.073087475055289,2.026658187988623
1981,603.23589,0.0,57.8,14.941,49.71,3.1484481265266178,2.026658187988623
1982,604.23589,0.0,57.8,14.551,49.71,3.2041122440906684,2.026658187988623
1983,605.23589,0.062188,57.8,14.077,49.71,3.271765556206976,2.026658187988623
1984,606.23589,0.15426,57.8,12.509,49.71,3.4955638545157717,2.026658187988623
1985,607.23589,0.16016,57.8,11.206,49.71,3.6815390985823293,2.026658187988623
1986,608.23589,0.1036,57.8,10.823,49.71,3.7362041166003577,2.026658187988623
1987,609.23589,0.084862,57.8,10.598,49.71,3.7683180305796173,2.026658187988623
1988,610.23589,0.052101,57.8,10.304,49.71,3.8102802115125165,2.026658187988623
1989,611.23589,0.014673,57.8,9.891,49.71,3.8692270847277803,2.026658187988623
1990,612.23589,0.0,57.8,9.78,49.71,3.8850699489575478,2.026658187988623
1991,613.23589,0.0,57.8,10.02,49.71,3.8508151073796713,2.026658187988623
1992,614.23589,0.0,57.8,10.198,49.71,3.825409433209412,2.026658187988623
1993,615.23589,0.0,57.8,10.036,49.71,3.8485314512744795,2.026658187988623
1994,616.23589,0.0,57.8,9.838,49.71,3.876791695576228,2.026658187988623
1995,617.23589,0.0,57.8,9.732,49.71,3.891920917273124,2.026658187988623
1996,618.23589,0.0,57.8,9.72,49.71,3.8936336593520178,2.026658187988623
1997,619.23589,0.0,57.8,10.127,49.71,3.8355431571762004,2.026658187988623
1998,620.23589,0.0,57.8,11.119,49.71,3.6939564786543095,2.026658187988623
1999,621.23589,0.0,57.8,11.316,49.71,3.6658389628591355,2.026658187988623
2000,622.23589,0.0,57.8,11.805,49.71,3.596044723144211,2.026658187988623
2001,623.23589,0.0,57.8,12.183,49.71,3.542093347659055,2.026658187988623
2002,624.23589,0.0,57.8,12.279,49.71,3.528391411027904,2.026658187988623
2003,625.23589,0.0,57.8,12.931,49.71,3.435332424741339,2.026658187988623
2004,626.23589,0.0,57.8,13.311,49.71,3.381095592243033,2.026658187988623
2005,627.23589,0.0,57.8,13.065,49.71,3.416206804860357,2.026658187988623
2006,628.23589,0.062188,57.8,12.693,49.71,3.469301809306067,2.026658187988623
2007,629.23589,0.15426,57.8,12.091,49.71,3.5552243702639075,2.026658187988623
2008,630.23589,0.16016,57.8,10.683,49.71,3.756186107520786,2.026658187988623
2009,631.23589,0.1036,57.8,9.747,49.71,3.889779989674506,2.026658187988623
2010,632.23589,0.084862,57.8,9.592,49.71,3.911902908193552,2.026658187988623
2011,633.23589,0.0,57.8,8.681,49.71,4.04192857768291,2.026658187988623
2012,634.23589,0.0,57.8,8.055,49.71,4.13127662279854,2.026658187988623
2013,635.23589,0.062188,57.8,7.791,49.71,4.168956948534204,2.026658187988623
2014,636.23589,0.15426,57.8,7.573,49.71,4.200071762967442,2.026658187988623
2015,637.23589,0.16016,57.8,7.382,49.71,4.22733290772317,2.026658187988623
2016,638.23589,0.1036,57.8,7.379,49.71,4.227761093242893,2.026658187988623
2017,639.23589,0.084862,57.8,7.61,49.71,4.194790808224186,2.026658187988623
2018,640.23589,0.052101,57.8,8.104,49.71,4.12428292597639,2.026658187988623
2019,641.23589,0.014673,57.8,8.499,49.71,4.067905165879466,2.026658187988623
2020,642.23589,0.0,57.8,8.772,49.71,4.028940283584632,2.026658187988623
2021,643.23589,0.0,57.8,10.019,49.71,3.8509578358862457,2.026658187988623
2022,644.23589,0.0,57.8,11.653,49.71,3.6177394561435334,2.026658187988623
2023,645.23589,0.0,57.8,13.14,49.71,3.4055021668672705,2.026658187988623
2024,646.23589,0.0,57.8,14.328,49.71,3.235940701056779,2.026658187988623
2025,647.23589,0.0,57.8,15.168,49.71,3.11604875553421,2.026658187988623
2026,648.23589,0.0,57.8,15.698,49.71,3.0404026470497314,2.026658187988623
2027,649.23589,0.0,57.8,16.137,49.71,2.9777448326635314,2.026658187988623
2028,650.23589,0.0,57.8,16.055,49.71,2.9894485702026397,2.026658187988623
2029,651.23589,0.0,57.8,15.53,49.71,3.0643810361542454,2.026658187988623
2030,652.23589,0.0,57.8,14.702,49.71,3.1825602395979216,2.026658187988623
2031,653.23589,0.0,57.8,13.499,49.71,3.3542626330070293,2.026658187988623
2032,654.23589,0.0,57.8,11.756,49.71,3.603038419966361,2.026658187988623
2033,655.23589,0.0,57.8,9.927,49.71,3.864088858491099,2.026658187988623
2034,656.23589,0.0,57.8,9.898,49.71,3.8682279851817585,2.026658187988623
2035,657.23589,0.0,57.8,10.193,49.71,3.8261230757422853,2.026658187988623
2036,658.23589,0.062188,57.8,10.227,49.71,3.8212703065187528,2.026658187988623
2037,659.23589,0.15426,57.8,10.058,49.71,3.845391424129841,2.026658187988623
2038,660.23589,0.16016,57.8,9.722,49.71,3.8933482023388684,2.026658187988623
2039,661.23589,0.1036,57.8,9.406,49.71,3.938450410416407,2.026658187988623
2040,662.23589,0.084862,57.8,9.244,49.71,3.9615724284814737,2.026658187988623
2041,663.23589,0.0,57.8,9.349,49.71,3.946585935291152,2.026658187988623
2042,664.23589,0.0,57.8,9.374,49.71,3.9430177226267897,2.026658187988623
2043,665.23589,0.062188,57.8,9.334,49.71,3.9487268628897696,2.026658187988623
2044,666.23589,0.15426,57.8,9.215,49.71,3.965711555172134,2.026658187988623
2045,667.23589,0.16016,57.8,10.583,49.71,3.770458958178235,2.026658187988623
2046,668.23589,0.1036,57.8,11.998,49.71,3.5684981213753355,2.026658187988623
2047,669.23589,0.084862,57.8,13.513,49.71,3.3522644339149865,2.026658187988623
2048,670.23589,0.052101,57.8,14.875,49.71,3.1578682079605347,2.026658187988623
2049,671.23589,0.014673,57.8,15.752,49.71,3.032695307694709,2.026658187988623
2050,672.23589,0.0,57.8,16.23,49.71,2.9644710815521043,2.026658187988623
2051,673.23589,0.0,57.8,16.424,49.71,2.936781751276654,2.026658187988623
2052,674.23589,0.0,57.8,16.238,49.71,2.9633292534995084,2.026658187988623
2053,675.23589,0.0,57.8,15.769,49.71,3.030268923082943,2.026658187988623
2054,676.23589,0.0,57.8,15.075,49.71,3.1293225066456376,2.026658187988623
2055,677.23589,0.0,57.8,14.213,49.71,3.252354479312845,2.026658187988623
2056,678.23589,0.0,57.8,12.771,49.71,3.4581689857932565,2.026658187988623
2057,679.23589,0.0,57.8,11.701,49.71,3.6108884878279577,2.026658187988623
2058,680.23589,0.0,57.8,10.965,49.71,3.7159366686667807,2.026658187988623
2059,681.23589,0.0,57.8,10.745,49.71,3.7473369401131684,2.026658187988623
2060,682.23589,0.0,57.8,10.762,49.71,3.7449105555014017,2.026658187988623
2061,683.23589,0.0,57.8,10.76,49.71,3.7451960125145507,2.026658187988623
2062,684.23589,0.0,57.8,10.801,49.71,3.7393441437449964,2.026658187988623
2063,685.23589,0.0,57.8,10.79,49.71,3.7409141573173157,2.026658187988623
2064,686.23589,0.0,57.8,10.754,49.71,3.7460523835539976,2.026658187988623
2065,687.23589,0.0,57.8,11.282,49.71,3.670691732082668,2.026658187988623
2066,688.23589,0.062188,57.8,11.369,49.71,3.6582743520106877,2.026658187988623
2067,689.23589,0.15426,57.8,11.031,49.71,3.7065165872328647,2.026658187988623
2068,690.23589,0.16016,57.8,10.947,49.71,3.7185057817851215,2.026658187988623
2069,691.23589,0.1036,57.8,12.018,49.71,3.5656435512438454,2.026658187988623
2070,692.23589,0.084862,57.8,12.94,49.71,3.434047868182168,2.026658187988623
2071,693.23589,0.0,57.8,14.455,49.71,3.2178141807218195,2.026658187988623
2072,694.23589,0.0,57.8,16.098,49.71,2.9833112444199372,2.026658187988623
2073,695.23589,0.062188,57.8,17.18,49.71,2.8288790003063413,2.026658187988623
2074,696.23589,0.15426,57.8,17.768,49.71,2.7449546384405425,2.026658187988623
2075,697.23589,0.16016,57.8,17.943,49.71,2.719977149790007,2.026658187988623
2076,698.23589,0.1036,57.8,17.33,49.71,2.8074697243201685,2.026658187988623
2077,699.23589,0.084862,57.8,16.506,49.71,2.925078013737546,2.026658187988623
2078,700.23589,0.052101,57.8,15.903,49.71,3.011143303201962,2.026658187988623
2079,701.23589,0.014673,57.8,15.003,49.71,3.1395989591190006,2.026658187988623
2080,702.23589,0.0,57.8,13.222,49.71,3.3937984293281622,2.026658187988623
2081,703.23589,0.0,57.8,12.325,49.71,3.521825899725478,2.026658187988623
2082,704.23589,0.0,57.8,12.16,49.71,3.545376103310268,2.026658187988623
2083,705.23589,0.0,57.8,11.729,49.71,3.606892089643872,2.026658187988623
2084,706.23589,0.0,57.8,11.216,49.71,3.680111813516584,2.026658187988623
2085,707.23589,0.0,57.8,10.835,49.71,3.734491374521464,2.026658187988623
2086,708.23589,0.0,57.8,10.677,49.71,3.757042478560233,2.026658187988623
2087,709.23589,0.0,57.8,11.078,49.71,3.699808347423864,2.026658187988623
2088,710.23589,0.0,57.8,11.463,49.71,3.644857872392686,2.026658187988623
2089,711.23589,0.0,57.8,11.353,49.71,3.6605580081158786,2.026658187988623
2090,712.23589,0.0,57.8,11.113,49.71,3.6948128496937565,2.026658187988623
2091,713.23589,0.0,57.8,11.46,49.71,3.645286057912409,2.026658187988623
2092,50.3267,0.0,57.8,10.677,49.71,3.757042478560233,2.026658187988623
2093,51.3267,0.0,57.8,10.675,49.71,3.757327935573382,2.026658187988623
2094,52.3267,0.0,57.8,11.555,49.71,3.6317268497878326,2.026658187988623
2095,53.3267,0.0,57.8,12.945,49.71,3.433334225649295,2.026658187988623
2096,54.3267,0.062188,57.8,13.629,49.71,3.335707927152346,2.026658187988623
2097,55.3267,0.15426,57.8,16.746,49.71,2.890823172159669,2.026658187988623
2098,56.3267,0.16016,57.8,18.458,49.71,2.6464719689041463,2.026658187988623
2099,57.3267,0.1036,57.8,18.1,49.71,2.697568774257813,2.026658187988623
2100,58.3267,0.084862,57.8,17.832,49.71,2.735820014019775,2.026658187988623
2101,59.3267,0.0,57.8,18.589,49.71,2.6277745345428887,2.026658187988623
2102,60.3267,0.0,57.8,18.606,49.71,2.625348149931122,2.026658187988623
2103,61.3267,0.062188,57.8,17.546,49.71,2.7766403669000788,2.026658187988623
2104,62.3267,0.15426,57.8,14.989,49.71,3.1415971582110434,2.026658187988623
2105,63.3267,0.16016,57.8,13.848,49.71,3.304450384212534,2.026658187988623
2106,64.3267,0.1036,57.8,13.673,49.71,3.3294278728630684,2.026658187988623
2107,65.3267,0.084862,57.8,13.569,49.71,3.3442716375468153,2.026658187988623
2108,66.3267,0.052101,57.8,13.695,49.71,3.32628784571843,2.026658187988623
2109,67.3267,0.014673,57.8,13.457,49.71,3.3602572302831577,2.026658187988623
2110,68.3267,0.0,57.8,13.071,49.71,3.41535043382091,2.026658187988623
2111,69.3267,0.0,57.8,12.606,49.71,3.481719189378046,2.026658187988623
2112,70.3267,0.0,57.8,12.325,49.71,3.521825899725478,2.026658187988623
2113,71.3267,0.0,57.8,11.983,49.71,3.570639048973952,2.026658187988623
2114,72.3267,0.0,57.8,12.038,49.71,3.5627889811123556,2.026658187988623
2115,73.3267,0.0,57.8,11.87,49.71,3.58676737021687,2.026658187988623
2116,74.3267,0.0,57.8,11.577,49.71,3.6285868226431948,2.026658187988623
2117,75.3267,0.0,57.8,12.659,49.71,3.474154578529599,2.026658187988623
2118,76.3267,0.0,57.8,14.624,49.71,3.1936930631107305,2.026658187988623
2119,77.3267,0.0,57.8,15.753,49.71,3.0325525791881347,2.026658187988623
2120,78.3267,0.0,57.8,16.395,49.71,2.940920877967314,2.026658187988623
2121,79.3267,0.0,57.8,16.23,49.71,2.9644710815521043,2.026658187988623
2122,80.3267,0.0,57.8,15.906,49.71,3.0107151176822384,2.026658187988623
2123,81.3267,0.0,57.8,15.596,49.71,3.0549609547203294,2.026658187988623
2124,82.3267,0.0,57.8,15.194,49.71,3.112337814363273,2.026658187988623
2125,83.3267,0.0,57.8,14.419,49.71,3.222952406958501,2.026658187988623
2126,84.3267,0.062188,57.8,13.483,49.71,3.356546289112221,2.026658187988623
2127,85.3267,0.15426,57.8,12.745,49.71,3.461879926964193,2.026658187988623
2128,86.3267,0.16016,57.8,12.389,49.71,3.512691275304711,2.026658187988623
2129,87.3267,0.1036,57.8,12.416,49.71,3.5088376056271993,2.026658187988623
2130,88.3267,0.084862,57.8,12.391,49.71,3.512405818291562,2.026658187988623
2131,89.3267,0.0,57.8,12.186,49.71,3.5416651621393314,2.026658187988623
2132,90.3267,0.0,57.8,11.918,49.71,3.5799164019012943,2.026658187988623
2133,91.3267,0.062188,57.8,11.636,49.71,3.6201658407552992,2.026658187988623
2134,92.3267,0.15426,57.8,11.426,49.71,3.650138827135942,2.026658187988623
2135,93.3267,0.16016,57.8,11.466,49.71,3.644429686872962,2.026658187988623
2136,94.3267,0.1036,57.8,11.569,49.71,3.6297286506957898,2.026658187988623
2137,95.3267,0.084862,57.8,11.705,49.71,3.6103175738016597,2.026658187988623
2138,96.3267,0.052101,57.8,11.801,49.71,3.596615637170509,2.026658187988623
2139,97.3267,0.014673,57.8,11.646,49.71,3.6187385556895544,2.026658187988623
2140,98.3267,0.0,57.8,11.418,49.71,3.651280655188538,2.026658187988623
2141,99.3267,0.0,57.8,11.472,49.71,3.643573315833515,2.026658187988623
2142,100.3267,0.0,57.8,11.854,49.71,3.5890510263220614,2.026658187988623
2143,101.3267,0.0,57.8,11.994,49.71,3.569069035401633,2.026658187988623
2144,102.3267,0.0,57.8,12.162,49.71,3.5450906462971195,2.026658187988623
2145,103.3267,0.0,57.8,12.288,49.71,3.527106854468734,2.026658187988623
2146,104.3267,0.0,57.8,12.26,49.71,3.5311032526528194,2.026658187988623
2147,105.3267,0.0,57.8,11.956,49.71,3.5744927186514635,2.026658187988623
2148,106.3267,0.0,57.8,11.507,49.71,3.6385778181034087,2.026658187988623
2149,107.3267,0.0,57.8,11.241,49.71,3.676543600852222,2.026658187988623
2150,108.3267,0.0,57.8,10.975,49.71,3.714509383601036,2.026658187988623
2151,109.3267,0.0,57.8,10.821,49.71,3.736489573613507,2.026658187988623
2152,110.3267,0.0,57.8,10.469,49.71,3.7867300079277264,2.026658187988623
2153,111.3267,0.0,57.8,10.005,49.71,3.852956034978288,2.026658187988623
2154,112.3267,0.0,57.8,9.849,49.71,3.8752216820039083,2.026658187988623
2155,113.3267,0.0,57.8,9.936,49.71,3.862804301931928,2.026658187988623
2156,114.3267,0.062188,57.8,9.895,49.71,3.8686561707014824,2.026658187988623
2157,115.3267,0.15426,57.8,9.818,49.71,3.879646265707718,2.026658187988623
2158,116.3267,0.16016,57.8,9.841,49.71,3.876363510056504,2.026658187988623
2159,117.3267,0.1036,57.8,9.908,49.71,3.8668007001160136,2.026658187988623
2160,118.3267,0.084862,57.8,10.036,49.71,3.8485314512744795,2.026658187988623
2161,119.3267,0.0,68.06,10.141,50.12,3.8335449580841585,2.026658187988623
2162,120.3267,0.0,68.06,10.184,50.12,3.8274076323014556,2.026658187988623
2163,121.3267,0.062188,68.06,10.347,50.12,3.8041428857298136,2.026658187988623
2164,122.3267,0.15426,68.06,10.534,50.12,3.777452655000385,2.026658187988623
2165,123.3267,0.16016,68.06,10.975,50.12,3.714509383601036,2.026658187988623
2166,124.3267,0.1036,68.06,11.502,50.12,3.6392914606362803,2.026658187988623
2167,125.3267,0.084862,68.06,12.174,50.12,3.543377904218225,2.026658187988623
2168,126.3267,0.052101,68.06,12.831,50.12,3.4496052753987874,2.026658187988623
2169,127.3267,0.014673,68.06,12.911,50.12,3.4381869948728276,2.026658187988623
2170,128.3267,0.0,68.06,12.911,50.12,3.4381869948728276,2.026658187988623
2171,129.3267,0.0,68.06,12.959,50.12,3.431336026557253,2.026658187988623
2172,130.3267,0.0,68.06,12.888,50.12,3.4414697505240417,2.026658187988623
2173,131.3267,0.0,68.06,12.753,50.12,3.4607380989115972,2.026658187988623
2174,132.3267,0.0,68.06,12.558,50.12,3.488570157693622,2.026658187988623
2175,133.3267,0.0,68.06,12.191,50.12,3.5409515196064585,2.026658187988623
2176,134.3267,0.0,68.06,11.494,50.12,3.640433288688876,2.026658187988623
2177,135.3267,0.0,68.06,10.51,50.12,3.7808781391581734,2.026658187988623
2178,136.3267,0.0,68.06,10.283,50.12,3.8132775101505807,2.026658187988623
2179,137.3267,0.0,68.06,10.241,50.12,3.8192721074267095,2.026658187988623
2180,138.3267,0.0,68.06,10.134,50.12,3.8345440576301795,2.026658187988623
2181,139.3267,0.0,68.06,10.025,50.12,3.850101464846799,2.026658187988623
2182,140.3267,0.0,68.06,10.044,50.12,3.8473896232218836,2.026658187988623
2183,141.3267,0.0,68.06,9.944,50.12,3.861662473879332,2.026658187988623
2184,142.3267,0.0,68.06,9.699,50.12,3.896630957990082,2.026658187988623
2185,143.3267,0.0,68.06,9.734,50.12,3.891635460259975,2.026658187988623
2186,144.3267,0.062188,68.06,9.75,50.12,3.8893518041547823,2.026658187988623
2187,145.3267,0.15426,68.06,9.651,50.12,3.9034819263056573,2.026658187988623
2188,146.3267,0.16016,68.06,9.89,50.12,3.8693698132343544,2.026658187988623
2189,147.3267,0.1036,68.06,10.364,50.12,3.8017165011180474,2.026658187988623
2190,148.3267,0.084862,68.06,10.933,50.12,3.7205039808771643,2.026658187988623
2191,149.3267,0.0,68.06,12.407,50.12,3.51012216218637,2.026658187988623
2192,150.3267,0.0,68.06,13.906,50.12,3.2961721308312137,2.026658187988623
2193,151.3267,0.062188,68.06,14.797,50.12,3.1690010314733446,2.026658187988623
2194,152.3267,0.15426,68.06,15.503,50.12,3.068234705831757,2.026658187988623
2195,153.3267,0.16016,68.06,15.819,50.12,3.023132497754218,2.026658187988623
2196,154.3267,0.1036,68.06,15.806,50.12,3.0249879683396874,2.026658187988623
2197,155.3267,0.084862,68.06,15.454,50.12,3.0752284026539063,2.026658187988623
2198,156.3267,0.052101,68.06,14.89,50.12,3.1557272803619174,2.026658187988623
2199,157.3267,0.014673,68.06,14.119,50.12,3.265770958930847,2.026658187988623
2200,158.3267,0.0,68.06,12.295,50.12,3.5261077549227116,2.026658187988623
2201,159.3267,0.0,68.06,10.972,50.12,3.7149375691207593,2.026658187988623
2202,160.3267,0.0,68.06,11.023,50.12,3.7076584152854606,2.026658187988623
2203,161.3267,0.0,68.06,10.782,50.12,3.7420559853699116,2.026658187988623
2204,162.3267,0.0,68.06,10.391,50.12,3.7978628314405367,2.026658187988623
2205,163.3267,0.0,68.06,10.001,50.12,3.853526949004587,2.026658187988623
2206,164.3267,0.0,68.06,9.753,50.12,3.8889236186350593,2.026658187988623
