longitude,latitude,time,fdir,ssrd,t2m,u10,v10,t_air,dirhi,ghi,dhi
9.0,48.0,2017-08-05 01:00:00,0.0,0.125,289.07208,-1.2479626,0.10126212,15.922089,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-05 02:00:00,0.0,0.125,288.4252,-1.2246691,0.25884944,15.2752075,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-05 03:00:00,0.0,0.125,288.38748,-1.1383129,-0.1346105,15.237488,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-05 04:00:00,0.0,0.125,287.8994,-0.8988451,-0.37414315,14.74942,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-05 05:00:00,32148.0,82181.75,288.42157,-0.4960388,-0.00854063,15.271576,8.93,22.828264,13.898264
9.0,48.0,2017-08-05 06:00:00,259791.75,442773.75,290.69806,-0.6812502,0.34242153,17.548065,72.164375,122.99271,50.82833
9.0,48.0,2017-08-05 07:00:00,152318.25,471547.38,292.28195,-0.49177778,0.85463107,19.131958,42.310623,130.98538,88.67476
9.0,48.0,2017-08-05 08:00:00,80840.25,538768.75,294.00363,-0.15430701,1.4595629,20.853638,22.455626,149.65799,127.20236
9.0,48.0,2017-08-05 09:00:00,409160.3,1080778.8,295.5919,0.53086114,1.9500153,22.441895,113.65564,300.2163,186.56067
9.0,48.0,2017-08-05 10:00:00,559469.3,1588480.0,296.17715,1.0600768,1.6165402,23.02716,155.40814,441.24445,285.8363
9.0,48.0,2017-08-05 11:00:00,1861933.6,2476221.5,297.68854,1.6435492,2.3995967,24.538544,517.2038,687.8393,170.6355
9.0,48.0,2017-08-05 12:00:00,2081797.0,2655096.2,298.545,3.0695624,1.8629864,25.39502,578.2769,737.52673,159.24982
9.0,48.0,2017-08-05 13:00:00,1842867.1,2399375.5,298.86124,3.5056043,1.5203612,25.711243,511.90753,666.49316,154.58563
9.0,48.0,2017-08-05 14:00:00,1423788.9,1965877.2,298.72125,3.7115526,0.9990014,25.571259,395.49692,546.077,150.58011
9.0,48.0,2017-08-05 15:00:00,1153865.4,1646725.2,299.43924,3.7359824,0.46117118,26.289246,320.51816,457.42368,136.90552
9.0,48.0,2017-08-05 16:00:00,921134.4,1326276.5,298.2223,3.8939233,-0.23729637,25.072296,255.87067,368.41013,112.53946
9.0,48.0,2017-08-05 17:00:00,431347.56,676103.9,296.94736,2.5397787,-1.716787,23.797363,119.81876,187.80663,67.98786
9.0,48.0,2017-08-05 18:00:00,97555.5,261804.62,295.46063,1.6881477,-2.1360707,22.310638,27.09875,72.72351,45.624763
9.0,48.0,2017-08-05 19:00:00,7695.0,42038.375,293.7404,1.5086176,-2.7948873,20.590393,2.1375,11.677326,9.539826
9.0,48.0,2017-08-05 20:00:00,0.0,0.125,292.4553,1.2401749,-3.5938041,19.305298,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-05 21:00:00,0.0,0.125,291.30798,1.1143335,-3.4968116,18.15799,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-05 22:00:00,0.0,0.125,289.9257,0.8930458,-3.4602108,16.775696,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-05 23:00:00,0.0,0.125,289.39774,0.234864,-2.1283438,16.247742,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-06 00:00:00,0.0,0.125,288.80667,-0.2721945,-0.7684164,15.656677,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-06 01:00:00,0.0,0.125,288.043,-0.22021043,-0.53091717,14.893005,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-06 02:00:00,0.0,0.125,287.50778,-0.07817721,-0.9319006,14.357788,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-06 03:00:00,0.0,0.125,286.65057,0.33485532,-0.96728146,13.50058,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-06 04:00:00,0.0,0.125,286.95807,0.2888366,-1.0821677,13.808075,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-06 05:00:00,10003.5,44631.5,286.78183,0.18430007,-1.4758309,13.631836,2.77875,12.397639,9.618889
9.0,48.0,2017-08-06 06:00:00,70665.75,262353.12,287.14444,-0.15089822,-2.053922,13.994446,19.629375,72.87587,53.246494
9.0,48.0,2017-08-06 07:00:00,248206.5,642293.7,288.06766,-0.7164744,-2.5834153,14.917664,68.94625,178.41492,109.468666
9.0,48.0,2017-08-06 08:00:00,440838.06,1042630.1,288.8915,-0.9352056,-2.1222436,15.741516,122.45502,289.61948,167.16446
9.0,48.0,2017-08-06 09:00:00,450884.3,1259952.8,289.78864,-1.3928365,-1.8936914,16.638641,125.24564,349.98688,224.74124
9.0,48.0,2017-08-06 10:00:00,830162.3,1645777.8,290.8605,-1.8902367,-0.3786166,17.71051,230.60065,457.1605,226.55984
9.0,48.0,2017-08-06 11:00:00,978291.1,1766257.6,291.717,-1.1840478,-0.8434484,18.567017,271.74753,490.6271,218.87958
9.0,48.0,2017-08-06 12:00:00,837814.56,1839114.1,292.42337,-0.7394837,-1.5868537,19.273376,232.72627,510.86502,278.13873
9.0,48.0,2017-08-06 13:00:00,606024.06,1520560.4,292.74103,-0.659377,-1.2255213,19.591034,168.34001,422.37787,254.03786
9.0,48.0,2017-08-06 14:00:00,1029163.6,1641788.4,293.1566,-0.6860794,-1.1935972,20.006592,285.87878,456.05234,170.17355
9.0,48.0,2017-08-06 15:00:00,735300.06,1440622.8,293.25665,-0.1776005,-1.2371116,20.106659,204.25002,400.17297,195.92296
9.0,48.0,2017-08-06 16:00:00,842132.3,1326476.0,293.33643,-0.15061414,-1.2153543,20.186432,233.92564,368.46555,134.5399
9.0,48.0,2017-08-06 17:00:00,385348.56,780676.06,292.99194,-0.7122134,-1.0959947,19.84195,107.04127,216.85446,109.813194
9.0,48.0,2017-08-06 18:00:00,257141.25,430406.62,291.8664,-1.1272343,-0.74808264,18.7164,71.42812,119.557396,48.129272
9.0,48.0,2017-08-06 19:00:00,22529.25,61736.125,289.45212,-1.069569,-0.23139957,16.302124,6.258125,17.148924,10.890799
9.0,48.0,2017-08-06 20:00:00,0.0,0.125,287.86386,-1.4993614,0.05286756,14.713867,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-06 21:00:00,0.0,0.125,287.13284,-1.2579049,0.17853074,13.982849,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-06 22:00:00,0.0,0.125,285.83975,-0.47814262,-0.5522677,12.689758,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-06 23:00:00,0.0,0.125,284.815,-0.9735545,-0.63909316,11.665009,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-07 00:00:00,0.0,0.125,283.99695,-1.0840563,-0.7096517,10.846954,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-07 01:00:00,0.0,0.125,283.2572,-1.052241,-0.86622226,10.107208,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-07 02:00:00,0.0,0.125,283.47552,-1.2277938,-0.84975183,10.325531,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-07 03:00:00,0.0,0.125,283.58865,-1.4539107,-0.89123285,10.43866,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-07 04:00:00,0.0,0.125,283.65536,-1.4186865,-0.82413125,10.505371,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-07 05:00:00,43092.0,93052.875,283.96432,-1.9532994,-0.9973756,10.814331,11.97,25.84802,13.87802
9.0,48.0,2017-08-07 06:00:00,362562.8,551784.1,285.90793,-2.258103,-1.0055091,12.757935,100.71189,153.27336,52.56147
9.0,48.0,2017-08-07 07:00:00,901041.9,1173233.1,287.83124,-2.7270966,-0.80034065,14.681244,250.28941,325.8981,75.60869
9.0,48.0,2017-08-07 08:00:00,1483724.4,1805303.9,289.80893,-3.2401204,-0.7297821,16.658936,412.14566,501.4733,89.32764
9.0,48.0,2017-08-07 09:00:00,1978427.5,2354943.8,291.64737,-3.7645068,-0.62729955,18.497375,549.5632,654.15106,104.58789
9.0,48.0,2017-08-07 10:00:00,2392375.8,2794326.5,293.18124,-3.5148125,-1.3336973,20.03125,664.5488,776.2018,111.652954
9.0,48.0,2017-08-07 11:00:00,2658708.2,3068149.0,294.256,-3.4026065,-1.1356457,21.106018,738.5301,852.2636,113.73352
9.0,48.0,2017-08-07 12:00:00,2731768.0,3150779.5,295.24597,-3.340396,-0.685251,22.095978,758.82446,875.21655,116.39209
9.0,48.0,2017-08-07 13:00:00,2629894.8,3044362.0,295.9915,-3.1750693,-0.5752449,22.841492,730.5263,845.6561,115.12982
9.0,48.0,2017-08-07 14:00:00,2374207.0,2770938.5,296.52237,-3.2029076,-0.932714,23.372375,659.50195,769.70514,110.203186
9.0,48.0,2017-08-07 15:00:00,1958078.5,2328663.5,296.81244,-3.4148211,-0.94064415,23.662445,543.9107,646.85095,102.94025
9.0,48.0,2017-08-07 16:00:00,1444095.1,1771344.1,296.72977,-3.5900903,-0.6787442,23.579773,401.13754,492.04004,90.9025
9.0,48.0,2017-08-07 17:00:00,871501.56,1143562.0,296.26562,-3.5716257,-0.3871568,23.115631,242.08377,317.6561,75.57233
9.0,48.0,2017-08-07 18:00:00,349310.25,535377.75,295.05957,-2.9631557,-0.37027976,21.909576,97.030624,148.71605,51.685425
9.0,48.0,2017-08-07 19:00:00,38731.5,86021.625,292.07162,-2.7725472,-0.5835818,18.92163,10.75875,23.894896,13.136146
9.0,48.0,2017-08-07 20:00:00,0.0,0.125,290.52762,-2.9972434,-0.5329505,17.377625,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-07 21:00:00,0.0,0.125,289.62836,-2.7876024,-0.31131157,16.478363,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-07 22:00:00,0.0,0.125,288.34903,-2.467176,-0.2716606,15.199036,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-07 23:00:00,0.0,0.125,287.18796,-1.553902,-0.2240794,14.037964,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-08 00:00:00,0.0,0.125,286.29956,-1.0400261,-0.7047715,13.149567,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-08 01:00:00,0.0,0.125,286.00076,-0.82385147,-0.67772746,12.850769,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-08 02:00:00,0.0,0.125,285.4931,-0.945716,-0.5223769,12.343109,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-08 03:00:00,0.0,0.125,285.08698,-1.190013,-0.021960974,11.936981,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-08 04:00:00,0.0,0.125,284.7483,-1.1741053,-0.24664995,11.598297,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-08 05:00:00,32703.75,78292.125,285.62943,-0.93975055,-0.3452691,12.479431,9.084375,21.747812,12.663437
9.0,48.0,2017-08-08 06:00:00,223283.25,448658.12,288.28305,0.105897784,-0.24054983,15.133057,62.023125,124.62726,62.604134
9.0,48.0,2017-08-08 07:00:00,288177.75,714102.94,290.47614,0.78254396,-0.2897577,17.326141,80.04938,198.36192,118.312546
9.0,48.0,2017-08-08 08:00:00,465419.3,1090503.0,292.1224,1.3503927,-0.11834341,18.972412,129.28314,302.9175,173.63437
9.0,48.0,2017-08-08 09:00:00,676048.56,1493931.1,293.16672,1.6015074,-0.9022132,20.016724,187.79126,414.98087,227.1896
9.0,48.0,2017-08-08 10:00:00,480381.8,1338793.2,293.33716,2.447741,-0.923157,20.187164,133.43939,371.88702,238.44763
9.0,48.0,2017-08-08 11:00:00,171897.75,1109352.9,292.68445,1.3163047,1.2088467,19.534454,47.749374,308.15356,260.40417
9.0,48.0,2017-08-08 12:00:00,176001.75,944391.1,291.6307,1.4410099,2.0661216,18.480713,48.889374,262.33087,213.4415
9.0,48.0,2017-08-08 13:00:00,153045.0,988623.6,291.14844,2.259121,2.5683677,17.998444,42.5125,274.61768,232.10518
9.0,48.0,2017-08-08 14:00:00,318957.75,1585986.6,291.18976,2.7488515,2.3408318,18.039764,88.59937,440.55185,351.95248
9.0,48.0,2017-08-08 15:00:00,352516.56,1310668.0,290.74374,1.937842,2.4888623,17.59375,97.921265,364.07443,266.15317
9.0,48.0,2017-08-08 16:00:00,268299.0,974710.56,290.21432,1.8071715,2.729005,17.064331,74.5275,270.75293,196.22543
9.0,48.0,2017-08-08 17:00:00,17784.0,459379.62,289.4746,1.4131713,2.5449836,16.324615,4.94,127.60545,122.66545
9.0,48.0,2017-08-08 18:00:00,0.0,132298.62,288.5318,0.5567112,2.2210655,15.381805,0.0,36.74962,36.74962
9.0,48.0,2017-08-08 19:00:00,17912.25,63880.375,287.6782,-0.007728815,1.8786435,14.528198,4.975625,17.744549,12.768924
9.0,48.0,2017-08-08 20:00:00,0.0,0.125,288.138,0.032040477,1.7068225,14.988007,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-08 21:00:00,0.0,0.125,287.77322,0.18856108,1.6435843,14.62323,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-08 22:00:00,0.0,0.125,287.73477,1.4143076,2.2182188,14.584778,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-08 23:00:00,0.0,0.125,287.57306,1.8551786,1.9465586,14.423065,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-09 00:00:00,0.0,0.125,287.22058,1.510038,1.5433384,14.070587,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-09 01:00:00,0.0,0.125,286.74484,1.2211425,1.3912412,13.594849,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-09 02:00:00,0.0,0.125,286.2778,0.8609463,1.8139819,13.127808,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-09 03:00:00,0.0,0.125,285.9297,0.34394538,1.7733142,12.779694,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-09 04:00:00,0.0,0.125,285.04562,-0.23270929,1.2440243,11.89563,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-09 05:00:00,18382.5,52410.875,285.43436,0.080899954,1.2641547,12.284363,5.10625,14.558577,9.452327
9.0,48.0,2017-08-09 06:00:00,147658.5,329624.38,286.58963,0.27094042,1.0414991,13.439636,41.01625,91.562325,50.546074
9.0,48.0,2017-08-09 07:00:00,49675.5,338800.0,287.61148,0.21668375,0.78386927,14.461487,13.79875,94.111115,80.31236
9.0,48.0,2017-08-09 08:00:00,244145.25,575122.1,288.92923,-0.5426258,0.35197842,15.779236,67.81812,159.75615,91.93803
9.0,48.0,2017-08-09 09:00:00,51727.5,533183.6,290.3804,-1.3860189,-0.050631702,17.230408,14.36875,148.10657,133.73782
9.0,48.0,2017-08-09 10:00:00,181174.5,909334.25,290.7191,-1.3059121,-0.7820401,17.569092,50.32625,252.59285,202.2666
9.0,48.0,2017-08-09 11:00:00,413007.8,1257808.5,291.7627,-1.2354637,-1.2190145,18.612701,114.724396,349.39124,234.66684
9.0,48.0,2017-08-09 12:00:00,606921.8,1319345.0,292.46252,-1.8169476,-1.2596822,19.31253,168.58939,366.4847,197.89532
9.0,48.0,2017-08-09 13:00:00,593840.3,1225344.8,292.77365,-1.8601257,-1.9618098,19.623657,164.95564,340.37354,175.4179
9.0,48.0,2017-08-09 14:00:00,122307.75,822614.6,292.79324,-1.8709203,-1.632605,19.64325,33.974377,228.50406,194.52968
9.0,48.0,2017-08-09 15:00:00,85072.5,562306.25,292.27905,-2.0490298,-1.5415093,19.129059,23.63125,156.19618,132.56493
9.0,48.0,2017-08-09 16:00:00,22572.0,402181.62,291.77936,-2.3887734,-0.8631722,18.629364,6.27,111.71712,105.44712
9.0,48.0,2017-08-09 17:00:00,1539.0,190793.25,291.00266,-1.1698443,-0.97378826,17.852661,0.4275,52.998123,52.57062
9.0,48.0,2017-08-09 18:00:00,0.0,56649.625,290.2165,0.15049624,-1.1159219,17.066498,0.0,15.736007,15.736007
9.0,48.0,2017-08-09 19:00:00,940.5,14910.5,289.29837,1.0498505,-0.8629688,16.148376,0.26125,4.1418056,3.8805556
9.0,48.0,2017-08-09 20:00:00,0.0,0.125,288.61014,1.5069133,-0.84893847,15.460144,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-09 21:00:00,0.0,0.125,287.95016,1.668547,-1.4195062,14.800171,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-09 22:00:00,0.0,0.125,287.94943,1.6324706,-1.5821769,14.799438,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-09 23:00:00,0.0,0.125,287.55637,1.1739874,-1.9073151,14.406372,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-10 00:00:00,0.0,0.125,287.30835,0.81577975,-0.10492307,14.158356,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-10 01:00:00,0.0,0.125,287.04797,1.2998289,-1.5968174,13.89798,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-10 02:00:00,0.0,0.125,286.78183,0.83339185,-1.2116942,13.631836,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-10 03:00:00,0.0,0.125,286.50986,1.0151944,-1.2487019,13.359863,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-10 04:00:00,0.0,0.125,286.1915,1.2614799,-1.3021799,13.041504,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-10 05:00:00,128.25,7929.0,285.95508,1.5069133,-1.5929539,12.805084,0.035625,2.2025,2.1668751
9.0,48.0,2017-08-10 06:00:00,42.75,57746.75,285.72372,1.3100553,-2.310942,12.57373,0.011875,16.040764,16.028889
9.0,48.0,2017-08-10 07:00:00,1581.75,130603.125,285.42926,1.0382037,-2.801801,12.279266,0.439375,36.278645,35.839268
9.0,48.0,2017-08-10 08:00:00,0.0,144516.12,284.88824,0.8353803,-2.5889056,11.738251,0.0,40.143368,40.143368
9.0,48.0,2017-08-10 09:00:00,0.0,203908.38,284.74683,0.7933385,-2.6861012,11.596832,0.0,56.641216,56.641216
9.0,48.0,2017-08-10 10:00:00,1197.0,314614.25,285.06522,1.9281837,-3.3674884,11.915222,0.3325,87.392845,87.06035
9.0,48.0,2017-08-10 11:00:00,3762.0,330771.38,284.57858,3.084334,-1.557573,11.428589,1.045,91.880936,90.83594
9.0,48.0,2017-08-10 12:00:00,427.5,416443.75,284.14853,3.0917196,-2.1712484,10.998535,0.11875,115.67882,115.56007
9.0,48.0,2017-08-10 13:00:00,0.0,348175.12,284.11008,2.9414487,-2.4457552,10.960083,0.0,96.71531,96.71531
9.0,48.0,2017-08-10 14:00:00,0.0,257166.88,284.1021,2.4875104,-1.3615547,10.952118,0.0,71.43524,71.43524
9.0,48.0,2017-08-10 15:00:00,14406.75,350518.88,284.8266,1.6478102,-0.7169719,11.676605,4.001875,97.366356,93.36448
9.0,48.0,2017-08-10 16:00:00,16074.0,283048.12,284.6279,0.96803933,0.47011808,11.477905,4.465,78.62448,74.159485
9.0,48.0,2017-08-10 17:00:00,8122.5,312170.75,284.64313,1.2359139,0.7547919,11.493134,2.25625,86.714096,84.45785
9.0,48.0,2017-08-10 18:00:00,5429.25,150899.25,284.42047,1.0299658,0.639499,11.270477,1.508125,41.91646,40.408333
9.0,48.0,2017-08-10 19:00:00,5771.25,39993.875,283.79678,1.2992607,0.3296112,10.64679,1.603125,11.109409,9.506285
9.0,48.0,2017-08-10 20:00:00,0.0,0.125,283.2681,0.9671871,-0.072185576,10.118103,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-10 21:00:00,0.0,0.125,282.65094,-0.080165744,0.31985095,9.500946,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-10 22:00:00,0.0,0.125,282.68793,-0.9616238,-0.5715848,9.537933,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-10 23:00:00,0.0,0.125,282.9113,-0.74800575,-0.48313257,9.7612915,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-11 00:00:00,0.0,0.125,282.0062,-0.06482613,-0.6138792,8.856201,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-11 01:00:00,0.0,0.125,282.28976,0.66408825,-0.47601572,9.1397705,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-11 02:00:00,0.0,0.125,281.77847,0.89560235,-0.6982647,8.628479,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-11 03:00:00,0.0,0.125,282.01126,0.96690303,-0.22041932,8.861267,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-11 04:00:00,0.0,0.125,281.8162,1.0651901,-0.21004906,8.666199,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-11 05:00:00,12012.75,44033.125,282.38403,0.7745901,-0.2950445,9.234039,3.336875,12.231423,8.894548
9.0,48.0,2017-08-11 06:00:00,118289.25,299404.62,283.62708,1.0339427,-0.07401562,10.477081,32.858124,83.16795,50.30983
9.0,48.0,2017-08-11 07:00:00,239827.5,674807.3,284.31824,1.5731007,-0.7757367,11.168243,66.61875,187.44647,120.82772
9.0,48.0,2017-08-11 08:00:00,442248.8,961944.5,284.81937,1.7276329,-1.6997067,11.669373,122.84689,267.20682,144.35992
9.0,48.0,2017-08-11 09:00:00,412238.3,1054648.2,284.9122,1.6557641,-2.0335882,11.762207,114.51064,292.95786,178.4472
9.0,48.0,2017-08-11 10:00:00,232944.75,840816.3,286.24734,1.8173978,-2.0398917,13.097351,64.70688,233.56009,168.85321
9.0,48.0,2017-08-11 11:00:00,222855.75,928832.44,286.05298,2.3863828,-1.0598005,12.902985,61.904373,258.009,196.10463
9.0,48.0,2017-08-11 12:00:00,388426.56,1062776.6,286.07907,2.9607651,-0.29646787,12.929077,107.89627,295.21573,187.31946
9.0,48.0,2017-08-11 13:00:00,121324.5,655957.44,285.8093,2.4352422,0.7755324,12.659302,33.70125,182.2104,148.50916
9.0,48.0,2017-08-11 14:00:00,21503.25,538968.25,285.41333,2.9420166,0.86703473,12.263336,5.973125,149.71341,143.74028
9.0,48.0,2017-08-11 15:00:00,38389.5,383281.88,285.63162,2.5437555,1.0634596,12.481628,10.66375,106.467186,95.80344
9.0,48.0,2017-08-11 16:00:00,131157.0,442823.62,285.7143,2.9965575,1.3363398,12.564301,36.4325,123.00656,86.574066
9.0,48.0,2017-08-11 17:00:00,73914.75,298058.25,285.64612,3.1948357,1.312956,12.496124,20.531876,82.79396,62.262085
9.0,48.0,2017-08-11 18:00:00,11328.75,107315.0,285.06232,3.562986,1.0959939,11.912323,3.146875,29.809723,26.662848
9.0,48.0,2017-08-11 19:00:00,0.0,11519.5,284.75626,3.3022127,1.1616721,11.606262,0.0,3.199861,3.199861
9.0,48.0,2017-08-11 20:00:00,0.0,0.125,284.61194,3.1519418,1.2428042,11.461945,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-11 21:00:00,0.0,0.125,284.5242,3.020987,1.2047799,11.374207,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-11 22:00:00,0.0,0.125,283.95126,2.9062243,1.5992565,10.80127,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-11 23:00:00,0.0,0.125,283.8519,3.0974011,1.382701,10.701904,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-12 00:00:00,0.0,0.125,283.96793,2.8957138,1.6606647,10.817932,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-12 01:00:00,0.0,0.125,283.86423,2.918723,1.7426101,10.714233,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-12 02:00:00,0.0,0.125,283.9607,2.9295177,1.7062125,10.810699,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-12 03:00:00,0.0,0.125,283.812,2.869864,1.4288589,10.662018,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-12 04:00:00,0.0,0.125,283.74094,2.588922,1.3863611,10.590942,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-12 05:00:00,769.5,15808.125,283.7344,2.4281406,1.7779909,10.584412,0.21375,4.3911457,4.177396
9.0,48.0,2017-08-12 06:00:00,0.0,145363.88,283.9549,2.5093837,2.2220821,10.804901,0.0,40.378853,40.378853
9.0,48.0,2017-08-12 07:00:00,8763.75,162219.12,284.15576,2.5508573,2.4144404,11.005768,2.434375,45.060867,42.62649
9.0,48.0,2017-08-12 08:00:00,6583.5,294268.38,284.48575,3.5331588,2.8115604,11.335754,1.82875,81.74122,79.91247
9.0,48.0,2017-08-12 09:00:00,104310.0,598011.4,285.50323,3.6436605,2.6777637,12.353241,28.975,166.11427,137.13927
9.0,48.0,2017-08-12 10:00:00,306816.75,1217615.2,286.82315,2.3892236,3.3308868,13.673157,85.226875,338.22647,252.9996
9.0,48.0,2017-08-12 11:00:00,739788.8,1853575.6,288.3701,2.6903338,3.1956668,15.220093,205.49689,514.88214,309.38525
9.0,48.0,2017-08-12 12:00:00,557631.06,1463412.2,289.2418,3.174099,2.3286316,16.091797,154.89752,406.50342,251.6059
9.0,48.0,2017-08-12 13:00:00,528005.3,1387015.2,289.84735,4.5060863,1.7082459,16.697357,146.66814,385.282,238.61388
9.0,48.0,2017-08-12 14:00:00,742995.06,1752643.8,290.36374,4.6600504,1.1854627,17.213745,206.38751,486.8455,280.45798
9.0,48.0,2017-08-12 15:00:00,468796.56,1243845.5,290.45148,3.9396577,0.62302864,17.301483,130.22127,345.51263,215.29137
9.0,48.0,2017-08-12 16:00:00,173308.5,832239.06,290.31296,3.512706,0.37658238,17.162964,48.14125,231.17752,183.03627
9.0,48.0,2017-08-12 17:00:00,210030.75,617908.5,289.72916,3.0496778,0.42721367,16.579163,58.341873,171.64125,113.29938
9.0,48.0,2017-08-12 18:00:00,107388.0,277064.0,289.06558,1.9156848,0.5982213,15.915588,29.83,76.96222,47.132217
9.0,48.0,2017-08-12 19:00:00,14278.5,43335.0,288.25983,1.2353458,0.7875294,15.109833,3.96625,12.0375,8.071251
9.0,48.0,2017-08-12 20:00:00,0.0,0.125,287.7159,1.3052261,0.93271303,14.565918,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-12 21:00:00,0.0,0.125,287.24814,1.309203,1.0864369,14.098145,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-12 22:00:00,0.0,0.125,285.77957,1.2160293,0.96423054,12.629578,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-12 23:00:00,0.0,0.125,285.41043,1.2631843,1.022182,12.260437,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-13 00:00:00,0.0,0.125,284.8839,1.4549291,1.021572,11.733917,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-13 01:00:00,0.0,0.125,284.84766,1.2236991,1.0573596,11.697662,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-13 02:00:00,0.0,0.125,285.15225,0.9958778,1.1262913,12.002258,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-13 03:00:00,0.0,0.125,284.38638,0.98451513,1.2928255,11.236389,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-13 04:00:00,0.0,0.125,284.42557,0.7132318,1.4495994,11.275574,0.0,3.4722223e-05,3.4722223e-05
9.0,48.0,2017-08-13 05:00:00,14834.25,44232.625,285.27988,0.5467688,1.579126,12.129883,4.120625,12.28684,8.166216
