longitude,latitude,time,swvl1,swvl2,swvl3,swvl4,vwc_rzd
9.100000381469727,47.900001525878906,2018-01-06 01:00:00,0.4338095,0.42691085,0.43278477,0.41882208,0.43162298
9.100000381469727,47.900001525878906,2018-01-06 02:00:00,0.43235657,0.42758197,0.43270975,0.4189296,0.4316082
9.100000381469727,47.900001525878906,2018-01-06 03:00:00,0.43261552,0.4279648,0.43264723,0.41906714,0.4316617
9.100000381469727,47.900001525878906,2018-01-06 04:00:00,0.43234217,0.4283429,0.4325847,0.41918966,0.43167695
9.100000381469727,47.900001525878906,2018-01-06 05:00:00,0.4312441,0.42858866,0.43252635,0.4192972,0.4316097
9.100000381469727,47.900001525878906,2018-01-06 06:00:00,0.42924452,0.42852724,0.43246382,0.4194172,0.4314118
9.100000381469727,47.900001525878906,2018-01-06 07:00:00,0.42668393,0.42819166,0.432418,0.41953972,0.4311291
9.100000381469727,47.900001525878906,2018-01-06 08:00:00,0.42418087,0.42769068,0.43234298,0.41964725,0.43079466
9.100000381469727,47.900001525878906,2018-01-06 09:00:00,0.42175454,0.42707628,0.43228045,0.41976976,0.43045074
9.100000381469727,47.900001525878906,2018-01-06 10:00:00,0.4195248,0.42632952,0.43220544,0.4198773,0.43008387
9.100000381469727,47.900001525878906,2018-01-06 11:00:00,0.4175396,0.42552134,0.4321429,0.4199823,0.42973018
9.100000381469727,47.900001525878906,2018-01-06 12:00:00,0.4157558,0.42463756,0.43205124,0.42008984,0.4293537
9.100000381469727,47.900001525878906,2018-01-06 13:00:00,0.41412547,0.42369232,0.43195954,0.42019734,0.42897505
9.100000381469727,47.900001525878906,2018-01-06 14:00:00,0.4126294,0.422714,0.43186784,0.42030236,0.42859885
9.100000381469727,47.900001525878906,2018-01-06 15:00:00,0.4113443,0.4217829,0.43176365,0.4204099,0.42823836
9.100000381469727,47.900001525878906,2018-01-06 16:00:00,0.41020304,0.4208235,0.43167195,0.4205024,0.42789096
9.100000381469727,47.900001525878906,2018-01-06 17:00:00,0.40913373,0.41989243,0.43158025,0.42059243,0.42755455
9.100000381469727,47.900001525878906,2018-01-06 18:00:00,0.40815553,0.41896138,0.43147188,0.42069995,0.42721254
9.100000381469727,47.900001525878906,2018-01-06 19:00:00,0.40722528,0.41803032,0.4313677,0.42079246,0.4268769
9.100000381469727,47.900001525878906,2018-01-06 20:00:00,0.40634295,0.41711342,0.43125933,0.4208825,0.42654455
9.100000381469727,47.900001525878906,2018-01-06 21:00:00,0.4055038,0.41621545,0.43113846,0.420975,0.42621022
9.100000381469727,47.900001525878906,2018-01-06 22:00:00,0.40469342,0.4153269,0.4310301,0.4210675,0.42588887
9.100000381469727,47.900001525878906,2018-01-06 23:00:00,0.4039454,0.4144431,0.43090922,0.42114252,0.42556387
9.100000381469727,47.900001525878906,2018-01-07 00:00:00,0.40321174,0.41358766,0.4307717,0.42123505,0.42523384
9.100000381469727,47.900001525878906,2018-01-07 01:00:00,0.40249726,0.4127653,0.43065083,0.42131007,0.42492414
9.100000381469727,47.900001525878906,2018-01-07 02:00:00,0.40181157,0.41192403,0.43052578,0.42138758,0.42460942
9.100000381469727,47.900001525878906,2018-01-07 03:00:00,0.40115464,0.41113475,0.43038824,0.4214626,0.42429864
9.100000381469727,47.900001525878906,2018-01-07 04:00:00,0.40051207,0.41034076,0.4302507,0.4215401,0.42398793
9.100000381469727,47.900001525878906,2018-01-07 05:00:00,0.3999031,0.40956092,0.43012983,0.42161512,0.4236945
9.100000381469727,47.900001525878906,2018-01-07 06:00:00,0.3992941,0.4088,0.42999232,0.42167765,0.42339307
9.100000381469727,47.900001525878906,2018-01-07 07:00:00,0.39871392,0.40804854,0.42985475,0.42175266,0.42309558
9.100000381469727,47.900001525878906,2018-01-07 08:00:00,0.3981337,0.4073349,0.4297172,0.42181516,0.42280608
9.100000381469727,47.900001525878906,2018-01-07 09:00:00,0.39756787,0.4066165,0.4295672,0.42189017,0.42250758
9.100000381469727,47.900001525878906,2018-01-07 10:00:00,0.39698765,0.40591228,0.42942965,0.4219502,0.42222005
9.100000381469727,47.900001525878906,2018-01-07 11:00:00,0.3963643,0.40519863,0.42925876,0.4219977,0.42190355
9.100000381469727,47.900001525878906,2018-01-07 12:00:00,0.39569297,0.40446606,0.4291087,0.42205772,0.42159468
9.100000381469727,47.900001525878906,2018-01-07 13:00:00,0.3949737,0.40373352,0.42893782,0.42210272,0.42126745
9.100000381469727,47.900001525878906,2018-01-07 14:00:00,0.39433116,0.40304348,0.4287878,0.42216522,0.42096955
9.100000381469727,47.900001525878906,2018-01-07 15:00:00,0.39377013,0.40239125,0.42862108,0.42221025,0.42067325
9.100000381469727,47.900001525878906,2018-01-07 16:00:00,0.3933098,0.40177685,0.42848355,0.42227274,0.420413
9.100000381469727,47.900001525878906,2018-01-07 17:00:00,0.39286864,0.40116718,0.42832932,0.42231774,0.420143
9.100000381469727,47.900001525878906,2018-01-07 18:00:00,0.39242747,0.40059057,0.42817512,0.42236277,0.41988003
9.100000381469727,47.900001525878906,2018-01-07 19:00:00,0.39199594,0.40000924,0.42803758,0.42241028,0.4196287
9.100000381469727,47.900001525878906,2018-01-07 20:00:00,0.39155477,0.39944685,0.42788753,0.42245528,0.41937172
9.100000381469727,47.900001525878906,2018-01-07 21:00:00,0.3911424,0.3989128,0.42773333,0.4224853,0.41911966
9.100000381469727,47.900001525878906,2018-01-07 22:00:00,0.39073002,0.3983787,0.42758328,0.4225303,0.41887057
