timestep,demand_water,demand_f,dewatered_sludge,temperature,demand_electricity,heat_demand_digester,electricity_demand_digester
3887,421.23589,0.0,77.78,24.084,60.37,1.4669081970073092,2.3073691201302537
3888,422.23589,0.0,77.78,23.279,60.37,1.5750852855553932,2.3073691201302537
3889,423.23589,0.0,77.78,22.034,60.37,1.7423902237446658,2.3073691201302537
3890,424.23589,0.0,77.78,21.189,60.37,1.8559425713510396,2.3073691201302537
3891,425.23589,0.0,77.78,20.711,60.37,1.9201769170976037,2.3073691201302537
3892,426.23589,0.0,77.78,22.213,60.37,1.7183359394588185,2.3073691201302537
3893,427.23589,0.0,77.78,24.757,60.37,1.3764694633515817,2.3073691201302537
3894,428.23589,0.0,77.78,26.885,60.37,1.0905056814505598,2.3073691201302537
3895,429.23589,0.0,77.78,28.241,60.37,0.9082843993745331,2.3073691201302537
3896,430.23589,0.062188,77.78,29.177,60.37,0.7825033374105499,2.3073691201302537
3897,431.23589,0.15426,77.78,29.723,60.37,0.709131051264893,2.3073691201302537
3898,432.23589,0.16016,77.78,29.98,60.37,0.6745950118153803,2.3073691201302537
3899,433.23589,0.1036,77.78,29.871,60.37,0.6892425927492205,2.3073691201302537
3900,434.23589,0.084862,77.78,29.374,60.37,0.7560301865484723,2.3073691201302537
3901,435.23589,0.0,77.78,28.537,60.37,0.868507482343188,2.3073691201302537
3902,436.23589,0.0,77.78,27.378,60.37,1.0242556135571372,2.3073691201302537
3903,437.23589,0.062188,77.78,25.953,60.37,1.2157492175087143,2.3073691201302537
3904,438.23589,0.15426,77.78,24.387,60.37,1.4261906096407633,2.3073691201302537
3905,439.23589,0.16016,77.78,22.684,60.37,1.655042264047455,2.3073691201302537
3906,440.23589,0.1036,77.78,21.329,60.37,1.837129164647025,2.3073691201302537
3907,441.23589,0.084862,77.78,20.457,60.37,1.9543098121177442,2.3073691201302537
3908,442.23589,0.052101,77.78,19.73,60.37,2.052005145502163,2.3073691201302537
3909,443.23589,0.014673,77.78,19.343,60.37,2.1040107768911174,2.3073691201302537
3910,444.23589,0.0,77.78,19.117,60.37,2.134380990570455,2.3073691201302537
3911,445.23589,0.0,77.78,19.038,60.37,2.144997127210578,2.3073691201302537
3912,446.23589,0.0,77.78,18.996,60.37,2.1506411492217827,2.3073691201302537
3913,447.23589,0.0,77.78,19.018,60.37,2.1476847567397233,2.3073691201302537
3914,448.23589,0.0,77.78,18.957,60.37,2.155882026803615,2.3073691201302537
3915,449.23589,0.0,77.78,18.958,60.37,2.155747645327158,2.3073691201302537
3916,450.23589,0.0,77.78,20.305,60.37,1.974735796539246,2.3073691201302537
3917,451.23589,0.0,77.78,21.874,60.37,1.7638912599778254,2.3073691201302537
3918,452.23589,0.0,77.78,23.658,60.37,1.5241547059780962,2.3073691201302537
3919,453.23589,0.0,77.78,25.256,60.37,1.3094131065994157,2.3073691201302537
3920,454.23589,0.0,77.78,26.546,60.37,1.136061001969567,2.3073691201302537
3921,455.23589,0.0,77.78,27.438,60.37,1.0161927249697027,2.3073691201302537
3922,456.23589,0.0,77.78,27.903,60.37,0.9537053384170826,2.3073691201302537
3923,457.23589,0.0,77.78,27.869,60.37,0.958274308616629,2.3073691201302537
3924,458.23589,0.0,77.78,27.402,60.37,1.0210304581221632,2.3073691201302537
3925,459.23589,0.0,77.78,26.747,60.37,1.1090503252016601,2.3073691201302537
3926,460.23589,0.062188,77.78,25.955,60.37,1.2154804545558,2.3073691201302537
3927,461.23589,0.15426,77.78,24.935,60.37,1.352549560542192,2.3073691201302537
3928,462.23589,0.16016,77.78,23.559,60.37,1.5374584721473639,2.3073691201302537
3929,463.23589,0.1036,77.78,21.87,60.37,1.764428785883654,2.3073691201302537
3930,464.23589,0.084862,77.78,20.669,60.37,1.925820939108808,2.3073691201302537
3931,465.23589,0.0,77.78,20.201,60.37,1.9887114700907995,2.3073691201302537
3932,466.23589,0.0,77.78,19.661,60.37,2.0612774673777126,2.3073691201302537
3933,467.23589,0.062188,77.78,19.273,60.37,2.1134174802431254,2.3073691201302537
3934,468.23589,0.15426,77.78,19.039,60.37,2.1448627457341205,2.3073691201302537
3935,469.23589,0.16016,77.78,18.931,60.37,2.1593759451915036,2.3073691201302537
3936,470.23589,0.1036,77.78,18.787,60.37,2.178726877801347,2.3073691201302537
3937,471.23589,0.084862,77.78,18.713,60.37,2.188671107059183,2.3073691201302537
3938,472.23589,0.052101,77.78,18.76,60.37,2.182355177665692,2.3073691201302537
3939,473.23589,0.014673,77.78,18.945,60.37,2.157494604521102,2.3073691201302537
3940,474.23589,0.0,77.78,20.305,60.37,1.974735796539246,2.3073691201302537
3941,475.23589,0.0,77.78,22.067,60.37,1.7379556350215766,2.3073691201302537
3942,476.23589,0.0,77.78,24.009,60.37,1.4769868077416026,2.3073691201302537
3943,477.23589,0.0,77.78,25.796,60.37,1.2368471093125022,2.3073691201302537
3944,478.23589,0.0,77.78,27.183,60.37,1.0504600014663006,2.3073691201302537
3945,479.23589,0.0,77.78,28.14,60.37,0.921856928496715,2.3073691201302537
3946,480.23589,0.0,77.78,28.56,60.37,0.8654167083846713,2.3073691201302537
3947,481.23589,0.0,77.78,28.434,60.37,0.8823487744182842,2.3073691201302537
3948,482.23589,0.0,77.78,27.881,60.37,0.956661730899142,2.3073691201302537
3949,483.23589,0.0,77.78,27.123,60.37,1.0585228900537351,2.3073691201302537
3950,484.23589,0.0,77.78,26.204,60.37,1.1820194669179453,2.3073691201302537
3951,485.23589,0.0,77.78,25.115,60.37,1.3283608947798875,2.3073691201302537
3952,486.23589,0.0,77.78,23.926,60.37,1.4881404702875543,2.3073691201302537
3953,487.23589,0.0,77.78,22.554,60.37,1.6725118559868972,2.3073691201302537
3954,488.23589,0.0,77.78,21.241,60.37,1.8489547345752628,2.3073691201302537
3955,489.23589,0.0,77.78,20.543,60.37,1.9427530051424213,2.3073691201302537
3956,490.23589,0.062188,77.78,19.973,60.37,2.019350446723052,2.3073691201302537
3957,491.23589,0.15426,77.78,19.511,60.37,2.0814346888463002,2.3073691201302537
3958,492.23589,0.16016,77.78,19.158,60.37,2.128871350035708,2.3073691201302537
3959,493.23589,0.1036,77.78,19.163,60.37,2.128199442653422,2.3073691201302537
3960,494.23589,0.084862,77.78,19.272,60.37,2.113551861719582,2.3073691201302537
3961,495.23589,0.0,77.78,19.309,60.37,2.1085797470906638,2.3073691201302537
3962,496.23589,0.0,77.78,19.313,60.37,2.108042221184835,2.3073691201302537
3963,497.23589,0.062188,77.78,19.36,60.37,2.101726291791344,2.3073691201302537
3964,498.23589,0.15426,77.78,20.437,60.37,1.9569974416468892,2.3073691201302537
3965,499.23589,0.16016,77.78,22.829,60.37,1.6355569499611542,2.3073691201302537
3966,500.23589,0.1036,77.78,25.702,60.37,1.2494789680994831,2.3073691201302537
3967,501.23589,0.084862,77.78,27.678,60.37,0.983941170619963,2.3073691201302537
3968,502.23589,0.052101,77.78,29.032,60.37,0.8019886514968506,2.3073691201302537
3969,503.23589,0.014673,77.78,29.976,60.37,0.6751325377212094,2.3073691201302537
3970,504.23589,0.0,77.78,30.388,60.37,0.6197673694208233,2.3073691201302537
3971,505.23589,0.0,77.78,30.255,60.37,0.6376401057896376,2.3073691201302537
3972,506.23589,0.0,77.78,29.668,60.37,0.7165220324700415,2.3073691201302537
3973,507.23589,0.0,77.78,28.764,60.37,0.8380028871873929,2.3073691201302537
3974,508.23589,0.0,77.78,27.622,60.37,0.991466533301569,2.3073691201302537
3975,509.23589,0.0,77.78,26.324,60.37,1.1658936897430756,2.3073691201302537
3976,510.23589,0.0,77.78,24.972,60.37,1.3475774459132737,2.3073691201302537
3977,511.23589,0.0,77.78,23.258,60.37,1.5779072965609955,2.3073691201302537
3978,512.23589,0.0,77.78,21.61,60.37,1.7993679697625384,2.3073691201302537
3979,513.23589,0.0,77.78,20.847,60.37,1.9019010362994178,2.3073691201302537
3980,514.23589,0.0,77.78,20.222,60.37,1.9858894590851972,2.3073691201302537
3981,515.23589,0.0,77.78,19.742,60.37,2.0503925677846757,2.3073691201302537
3982,516.23589,0.0,77.78,19.523,60.37,2.0798221111288133,2.3073691201302537
3983,517.23589,0.0,77.78,19.419,60.37,2.093797784680367,2.3073691201302537
3984,518.23589,0.0,77.78,19.463,60.37,2.087884999716248,2.3073691201302537
3985,519.23589,0.0,77.78,19.59,60.37,2.0708185522061777,2.3073691201302537
3986,520.23589,0.062188,77.78,19.863,60.37,2.034132409133349,2.3073691201302537
3987,521.23589,0.15426,77.78,20.171,60.37,1.992742914384517,2.3073691201302537
3988,522.23589,0.16016,77.78,21.409,60.37,1.8263786465304452,2.3073691201302537
3989,523.23589,0.1036,77.78,23.97,60.37,1.4822276853234357,2.3073691201302537
3990,524.23589,0.084862,77.78,26.606,60.37,1.1279981133821317,2.3073691201302537
3991,525.23589,0.0,77.78,28.247,60.37,0.9074781105157895,2.3073691201302537
3992,526.23589,0.0,77.78,29.458,60.37,0.7447421425260636,2.3073691201302537
3993,527.23589,0.062188,77.78,30.234,60.37,0.6404621167952395,2.3073691201302537
3994,528.23589,0.15426,77.78,30.605,60.37,0.590606589029601,2.3073691201302537
3995,529.23589,0.16016,77.78,30.594,60.37,0.5920847852706305,2.3073691201302537
3996,530.23589,0.1036,77.78,30.248,60.37,0.6385807761248381,2.3073691201302537
3997,531.23589,0.084862,77.78,29.57,60.37,0.7296914171628517,2.3073691201302537
3998,532.23589,0.052101,77.78,28.649,60.37,0.853456756979976,2.3073691201302537
3999,533.23589,0.014673,77.78,27.504,60.37,1.0073235475235238,2.3073691201302537
4000,534.23589,0.0,77.78,26.25,60.37,1.1758379190009118,2.3073691201302537
4001,535.23589,0.0,77.78,24.453,60.37,1.4173214321945853,2.3073691201302537
4002,536.23589,0.0,77.78,22.841,60.37,1.633944372243667,2.3073691201302537
4003,537.23589,0.0,77.78,22.772,60.37,1.6432166941192174,2.3073691201302537
4004,538.23589,0.0,77.78,22.822,60.37,1.636497620296355,2.3073691201302537
4005,539.23589,0.0,77.78,22.452,60.37,1.6862187665855362,2.3073691201302537
4006,540.23589,0.0,77.78,21.919,60.37,1.757844093537249,2.3073691201302537
4007,541.23589,0.0,77.78,21.411,60.37,1.8261098835775305,2.3073691201302537
4008,542.23589,0.0,77.78,20.924,60.37,1.89155366261221,2.3073691201302537
4009,543.23589,0.0,77.78,20.516,60.37,1.946381305006767,2.3073691201302537
4010,544.23589,0.0,77.78,20.261,60.37,1.980648581503365,2.3073691201302537
4011,545.23589,0.0,77.78,20.162,60.37,1.9939523476726324,2.3073691201302537
4012,546.23589,0.0,77.78,21.452,60.37,1.820600243042783,2.3073691201302537
4013,547.23589,0.0,77.78,23.374,60.37,1.5623190452919546,2.3073691201302537
4014,548.23589,0.0,77.78,24.853,60.37,1.363568841611686,2.3073691201302537
4015,549.23589,0.0,77.78,26.216,60.37,1.1804068892004584,2.3073691201302537
4016,550.23589,0.062188,77.78,27.367,60.37,1.025733809798167,2.3073691201302537
4017,551.23589,0.15426,77.78,28.221,60.37,0.910972028903678,2.3073691201302537
4018,552.23589,0.16016,77.78,28.641,60.37,0.8545318087916345,2.3073691201302537
4019,553.23589,0.1036,77.78,28.774,60.37,0.8366590724228202,2.3073691201302537
4020,554.23589,0.084862,77.78,28.628,60.37,0.8562787679855783,2.3073691201302537
4021,555.23589,0.0,77.78,28.183,60.37,0.9160785250090534,2.3073691201302537
4022,556.23589,0.0,77.78,27.37,60.37,1.025330665368795,2.3073691201302537
4023,557.23589,0.062188,77.78,26.248,60.37,1.1761066819538264,2.3073691201302537
4024,558.23589,0.15426,77.78,24.948,60.37,1.3508026013482477,2.3073691201302537
4025,559.23589,0.16016,77.78,23.311,60.37,1.5707850783087611,2.3073691201302537
4026,560.23589,0.1036,77.78,21.532,60.37,1.8098497249262038,2.3073691201302537
4027,561.23589,0.084862,77.78,20.743,60.37,1.915876709850972,2.3073691201302537
4028,562.23589,0.052101,77.78,20.394,60.37,1.9627758451345514,2.3073691201302537
4029,563.23589,0.014673,77.78,20.326,60.37,1.9719137855336437,2.3073691201302537
4030,564.23589,0.0,77.78,20.301,60.37,1.9752733224450751,2.3073691201302537
4031,565.23589,0.0,77.78,20.261,60.37,1.980648581503365,2.3073691201302537
4032,566.23589,0.0,77.78,20.169,60.37,1.9930116773374316,2.3073691201302537
4033,567.23589,0.0,77.78,19.983,60.37,2.0180066319584795,2.3073691201302537
4034,568.23589,0.0,77.78,19.838,60.37,2.0374919460447805,2.3073691201302537
4035,569.23589,0.0,77.78,19.764,60.37,2.0474361753026167,2.3073691201302537
4036,570.23589,0.0,77.78,20.862,60.37,1.8998853141525596,2.3073691201302537
4037,571.23589,0.0,77.78,22.93,60.37,1.6219844208389724,2.3073691201302537
4038,572.23589,0.0,77.78,24.925,60.37,1.3538933753067643,2.3073691201302537
4039,573.23589,0.0,77.78,26.58,60.37,1.1314920317700206,2.3073691201302537
4040,574.23589,0.0,77.78,27.777,60.37,0.9706374044506956,2.3073691201302537
4041,575.23589,0.0,77.78,28.487,60.37,0.8752265561660504,2.3073691201302537
4042,576.23589,0.0,77.78,28.817,60.37,0.8308806689351587,2.3073691201302537
4043,577.23589,0.0,77.78,28.843,60.37,0.8273867505472703,2.3073691201302537
4044,578.23589,0.0,77.78,28.567,60.37,0.8644760380494705,2.3073691201302537
4045,579.23589,0.0,77.78,28.055,60.37,0.933279353995581,2.3073691201302537
4046,580.23589,0.062188,77.78,27.295,60.37,1.0354092761030886,2.3073691201302537
4047,581.23589,0.15426,77.78,26.288,60.37,1.1707314228955366,2.3073691201302537
4048,582.23589,0.16016,77.78,25.036,60.37,1.3389770314200098,2.3073691201302537
4049,583.23589,0.1036,77.78,23.37,60.37,1.5628565711977833,2.3073691201302537
4050,584.23589,0.084862,77.78,21.719,60.37,1.7847203888286982,2.3073691201302537
4051,585.23589,0.0,77.78,20.874,60.37,1.8982727364350727,2.3073691201302537
4052,586.23589,0.0,77.78,20.399,60.37,1.9621039377522647,2.3073691201302537
4053,587.23589,0.062188,77.78,20.113,60.37,2.0005370400190374,2.3073691201302537
4054,588.23589,0.15426,77.78,19.889,60.37,2.030638490745461,2.3073691201302537
4055,589.23589,0.16016,77.78,19.824,60.37,2.0393732867151817,2.3073691201302537
4056,590.23589,0.1036,77.78,19.893,60.37,2.0301009648396318,2.3073691201302537
4057,591.23589,0.084862,77.78,19.994,60.37,2.0165284357174498,2.3073691201302537
4058,592.23589,0.052101,77.78,20.148,60.37,1.9958336883430339,2.3073691201302537
4059,593.23589,0.014673,77.78,20.235,60.37,1.9841424998912531,2.3073691201302537
4060,594.23589,0.0,77.78,21.418,60.37,1.82516921324233,2.3073691201302537
4061,595.23589,0.0,77.78,23.394,60.37,1.55963141576281,2.3073691201302537
4062,596.23589,0.0,77.78,25.322,60.37,1.3005439291532372,2.3073691201302537
4063,597.23589,0.0,77.78,26.931,60.37,1.0843241335335265,2.3073691201302537
4064,598.23589,0.0,77.78,28.235,60.37,0.9090906882332765,2.3073691201302537
4065,599.23589,0.0,77.78,29.122,60.37,0.7898943186156984,2.3073691201302537
4066,600.23589,0.0,77.78,29.501,60.37,0.7389637390384015,2.3073691201302537
4067,601.23589,0.0,77.78,29.53,60.37,0.7350666762211414,2.3073691201302537
4068,602.23589,0.0,77.78,29.335,60.37,0.7612710641303047,2.3073691201302537
4069,603.23589,0.0,77.78,28.914,60.37,0.8178456657188056,2.3073691201302537
4070,604.23589,0.0,77.78,28.045,60.37,0.9346231687601532,2.3073691201302537
4071,605.23589,0.0,77.78,26.706,60.37,1.1145599657364076,2.3073691201302537
4072,606.23589,0.0,77.78,25.097,60.37,1.3307797613561176,2.3073691201302537
4073,607.23589,0.0,77.78,23.371,60.37,1.5627221897213266,2.3073691201302537
4074,608.23589,0.0,77.78,21.542,60.37,1.8085059101616312,2.3073691201302537
4075,609.23589,0.0,77.78,20.829,60.37,1.9043199028756486,2.3073691201302537
4076,610.23589,0.062188,77.78,20.707,60.37,1.9207144430034324,2.3073691201302537
4077,611.23589,0.15426,77.78,20.597,60.37,1.9354964054137296,2.3073691201302537
4078,612.23589,0.16016,77.78,20.28,60.37,1.978095333450677,2.3073691201302537
4079,613.23589,0.1036,77.78,19.857,60.37,2.034938697992093,2.3073691201302537
4080,614.23589,0.084862,77.78,19.495,60.37,2.083584792469616,2.3073691201302537
4081,615.23589,0.0,77.78,19.373,60.37,2.0999793325974,2.3073691201302537
4082,616.23589,0.0,77.78,19.459,60.37,2.088422525622077,2.3073691201302537
4083,617.23589,0.062188,77.78,19.555,60.37,2.0755219038821813,2.3073691201302537
4084,618.23589,0.15426,77.78,20.92,60.37,1.8920911885180387,2.3073691201302537
4085,619.23589,0.16016,77.78,22.78,60.37,1.6421416423075592,2.3073691201302537
4086,620.23589,0.1036,77.78,24.635,60.37,1.3928640034793658,2.3073691201302537
4087,621.23589,0.084862,77.78,26.331,60.37,1.164953019407875,2.3073691201302537
4088,622.23589,0.052101,77.78,27.734,60.37,0.9764158079383571,2.3073691201302537
4089,623.23589,0.014673,77.78,28.785,60.37,0.8351808761817907,2.3073691201302537
4090,624.23589,0.0,77.78,29.487,60.37,0.7408450797088035,2.3073691201302537
4091,625.23589,0.0,77.78,29.872,60.37,0.6891082112727631,2.3073691201302537
4092,626.23589,0.0,77.78,29.864,60.37,0.6901832630844209,2.3073691201302537
4093,627.23589,0.0,77.78,29.324,60.37,0.7627492603713343,2.3073691201302537
4094,628.23589,0.0,77.78,28.473,60.37,0.8771078968364519,2.3073691201302537
4095,629.23589,0.0,77.78,27.329,60.37,1.0308403059035425,2.3073691201302537
4096,630.23589,0.0,77.78,25.898,60.37,1.223140198713863,2.3073691201302537
4097,631.23589,0.0,77.78,23.729,60.37,1.514613621149632,2.3073691201302537
4098,632.23589,0.0,77.78,21.591,60.37,1.801921217815226,2.3073691201302537
4099,633.23589,0.0,77.78,20.842,60.37,1.9025729436817045,2.3073691201302537
4100,634.23589,0.0,77.78,20.323,60.37,1.9723169299630152,2.3073691201302537
4101,635.23589,0.0,77.78,20.24,60.37,1.983470592508967,2.3073691201302537
4102,636.23589,0.0,77.78,20.228,60.37,1.9850831702264538,2.3073691201302537
4103,637.23589,0.0,77.78,20.143,60.37,1.99650559572532,2.3073691201302537
4104,638.23589,0.0,77.78,19.96,60.37,2.0210974059169957,2.3073691201302537
4105,639.23589,0.0,77.78,19.771,60.37,2.0464955049674156,2.3073691201302537
4106,640.23589,0.062188,77.78,19.672,60.37,2.0597992711366833,2.3073691201302537
4107,641.23589,0.15426,77.78,19.566,60.37,2.0740437076411515,2.3073691201302537
4108,642.23589,0.16016,77.78,20.439,60.37,1.9567286786939746,2.3073691201302537
4109,643.23589,0.1036,77.78,22.787,60.37,1.6412009719723588,2.3073691201302537
4110,644.23589,0.084862,77.78,25.014,60.37,1.3419334239020695,2.3073691201302537
4111,645.23589,0.0,77.78,26.875,60.37,1.0918494962151326,2.3073691201302537
4112,646.23589,0.0,77.78,28.355,60.37,0.8929649110584068,2.3073691201302537
4113,647.23589,0.062188,77.78,29.364,60.37,0.7573740013130446,2.3073691201302537
4114,648.23589,0.15426,77.78,29.871,60.37,0.6892425927492205,2.3073691201302537
4115,649.23589,0.16016,77.78,29.974,60.37,0.6754013006741239,2.3073691201302537
4116,650.23589,0.1036,77.78,29.728,60.37,0.7084591438826064,2.3073691201302537
4117,651.23589,0.084862,77.78,29.25,60.37,0.7726934896291707,2.3073691201302537
4118,652.23589,0.052101,77.78,28.495,60.37,0.8741515043543922,2.3073691201302537
4119,653.23589,0.014673,77.78,27.326,60.37,1.031243450332914,2.3073691201302537
4120,654.23589,0.0,77.78,25.796,60.37,1.2368471093125022,2.3073691201302537
4121,655.23589,0.0,77.78,23.757,60.37,1.5108509398088286,2.3073691201302537
4122,656.23589,0.0,77.78,22.027,60.37,1.7433308940798664,2.3073691201302537
4123,657.23589,0.0,77.78,21.205,60.37,1.8537924677277238,2.3073691201302537
4124,658.23589,0.0,77.78,20.425,60.37,1.958610019364376,2.3073691201302537
4125,659.23589,0.0,77.78,19.963,60.37,2.020694261487624,2.3073691201302537
4126,660.23589,0.0,77.78,19.641,60.37,2.063965096906858,2.3073691201302537
4127,661.23589,0.0,77.78,19.378,60.37,2.099307425215114,2.3073691201302537
4128,662.23589,0.0,77.78,19.297,60.37,2.1101923248081507,2.3073691201302537
4129,663.23589,0.0,77.78,19.272,60.37,2.113551861719582,2.3073691201302537
4130,664.23589,0.0,77.78,19.339,60.37,2.104548302796947,2.3073691201302537
4131,665.23589,0.0,77.78,19.486,60.37,2.084794225757731,2.3073691201302537
4132,666.23589,0.0,77.78,20.64,60.37,1.929718001926068,2.3073691201302537
4133,667.23589,0.0,77.78,22.354,60.37,1.6993881512783469,2.3073691201302537
4134,668.23589,0.0,77.78,24.647,60.37,1.3912514257618793,2.3073691201302537
4135,669.23589,0.0,77.78,26.72,60.37,1.112678625066006,2.3073691201302537
4136,670.23589,0.062188,77.78,28.294,60.37,0.9011621811222988,2.3073691201302537
4137,671.23589,0.15426,77.78,29.42,60.37,0.7498486386314385,2.3073691201302537
4138,672.23589,0.16016,77.78,30.038,60.37,0.66680088618086,2.3073691201302537
4139,673.23589,0.1036,77.78,30.178,60.37,0.6479874794768454,2.3073691201302537
4140,674.23589,0.084862,77.78,29.805,60.37,0.6981117701953986,2.3073691201302537
4141,675.23589,0.0,77.78,29.073,60.37,0.7964790109621034,2.3073691201302537
4142,676.23589,0.0,77.78,28.026,60.37,0.9371764168128411,2.3073691201302537
4143,677.23589,0.062188,77.78,26.737,60.37,1.110394139966233,2.3073691201302537
4144,678.23589,0.15426,77.78,25.305,60.37,1.3028284142530107,2.3073691201302537
4145,679.23589,0.16016,77.78,23.499,60.37,1.5455213607347988,2.3073691201302537
4146,680.23589,0.1036,77.78,21.781,60.37,1.7763887372883493,2.3073691201302537
4147,681.23589,0.084862,77.78,20.913,60.37,1.8930318588532398,2.3073691201302537
4148,682.23589,0.052101,77.78,20.313,60.37,1.9736607447275882,2.3073691201302537
4149,683.23589,0.014673,77.78,19.843,60.37,2.036820038662494,2.3073691201302537
4150,684.23589,0.0,77.78,19.587,60.37,2.0712216966355497,2.3073691201302537
4151,685.23589,0.0,77.78,19.35,60.37,2.1030701065559168,2.3073691201302537
4152,686.23589,0.0,77.78,19.293,60.37,2.1107298507139802,2.3073691201302537
4153,687.23589,0.0,77.78,19.326,60.37,2.1062952619908906,2.3073691201302537
4154,688.23589,0.0,77.78,19.485,60.37,2.084928607234189,2.3073691201302537
4155,689.23589,0.0,77.78,19.69,60.37,2.057380404560453,2.3073691201302537
4156,690.23589,0.0,77.78,21.2,60.37,1.8544643751100098,2.3073691201302537
4157,691.23589,0.0,77.78,23.771,60.37,1.5089695991384273,2.3073691201302537
4158,692.23589,0.0,77.78,26.523,60.37,1.1391517759280836,2.3073691201302537
4159,693.23589,0.0,77.78,28.945,60.37,0.8136798399486311,2.3073691201302537
4160,694.23589,0.0,77.78,30.752,60.37,0.5708525119903858,2.3073691201302537
4161,695.23589,0.0,77.78,31.903,60.37,0.4161794325880944,2.3073691201302537
4162,696.23589,0.0,77.78,32.516,60.37,0.333803587519802,2.3073691201302537
4163,697.23589,0.0,77.78,32.685,60.37,0.3110931179985267,2.3073691201302537
4164,698.23589,0.0,77.78,32.387,60.37,0.3511387979827866,2.3073691201302537
4165,699.23589,0.0,77.78,31.685,60.37,0.44547459445577425,2.3073691201302537
4166,700.23589,0.062188,77.78,30.715,60.37,0.5758246266193038,2.3073691201302537
4167,701.23589,0.15426,77.78,29.545,60.37,0.7330509540742827,2.3073691201302537
4168,702.23589,0.16016,77.78,28.009,60.37,0.9394609019126143,2.3073691201302537
4169,703.23589,0.1036,77.78,25.819,60.37,1.2337563353539855,2.3073691201302537
4170,704.23589,0.084862,77.78,23.76,60.37,1.510447795379457,2.3073691201302537
4171,705.23589,0.0,77.78,22.722,60.37,1.6499357679420796,2.3073691201302537
4172,706.23589,0.0,77.78,22.147,60.37,1.727205116904997,2.3073691201302537
4173,707.23589,0.062188,77.78,21.725,60.37,1.7839140999699548,2.3073691201302537
4174,708.23589,0.15426,77.78,21.265,60.37,1.8457295791402886,2.3073691201302537
4175,709.23589,0.16016,77.78,21.095,60.37,1.868574430138021,2.3073691201302537
4176,710.23589,0.1036,77.78,21.061,60.37,1.8731434003375673,2.3073691201302537
4177,711.23589,0.084862,77.78,20.973,60.37,1.884968970265805,2.3073691201302537
4178,712.23589,0.052101,77.78,20.864,60.37,1.8996165511996448,2.3073691201302537
4179,713.23589,0.014673,77.78,20.861,60.37,1.9000196956290165,2.3073691201302537
4180,50.3267,0.0,77.78,22.875,60.37,1.6293754020441211,2.3073691201302537
4181,51.3267,0.0,77.78,25.778,60.37,1.2392659758887328,2.3073691201302537
4182,52.3267,0.0,77.78,29.123,60.37,0.789759937139241,2.3073691201302537
4183,53.3267,0.0,77.78,31.608,60.37,0.45582196814298204,2.3073691201302537
4184,54.3267,0.0,77.78,33.254,60.37,0.2346300578943537,2.3073691201302537
4185,55.3267,0.0,77.78,34.326,60.37,0.09057311513218447,2.3073691201302537
4186,56.3267,0.0,77.78,34.911,60.37,0.011959951404694809,2.3073691201302537
4187,57.3267,0.0,77.78,35.059,60.37,-0.00792850711097724,2.3073691201302537
4188,58.3267,0.0,77.78,34.743,60.37,0.03453603944951222,2.3073691201302537
4189,59.3267,0.0,77.78,34.083,60.37,0.12322781391129578,2.3073691201302537
4190,60.3267,0.0,77.78,33.077,60.37,0.25841557922728636,2.3073691201302537
4191,61.3267,0.0,77.78,31.715,60.37,0.4414431501620567,2.3073691201302537
4192,62.3267,0.0,77.78,30.087,60.37,0.660216193834455,2.3073691201302537
4193,63.3267,0.0,77.78,27.654,60.37,0.987166326054937,2.3073691201302537
4194,64.3267,0.0,77.78,25.605,60.37,1.2625139713158364,2.3073691201302537
4195,65.3267,0.0,77.78,24.7,60.37,1.384129207509645,2.3073691201302537
4196,66.3267,0.062188,77.78,24.226,60.37,1.4478260273503802,2.3073691201302537
4197,67.3267,0.15426,77.78,23.931,60.37,1.487468562905268,2.3073691201302537
4198,68.3267,0.16016,77.78,23.264,60.37,1.5771010077022518,2.3073691201302537
4199,69.3267,0.1036,77.78,22.632,60.37,1.6620301008232317,2.3073691201302537
4200,70.3267,0.084862,77.78,22.326,60.37,1.7031508326191496,2.3073691201302537
4201,71.3267,0.0,77.78,22.224,60.37,1.7168577432177887,2.3073691201302537
4202,72.3267,0.0,77.78,22.144,60.37,1.7276082613343688,2.3073691201302537
4203,73.3267,0.062188,77.78,22.131,60.37,1.7293552205283127,2.3073691201302537
4204,74.3267,0.15426,77.78,24.249,60.37,1.4447352533918636,2.3073691201302537
4205,75.3267,0.16016,77.78,27.439,60.37,1.016058343493245,2.3073691201302537
4206,76.3267,0.1036,77.78,30.522,60.37,0.6017602515755527,2.3073691201302537
4207,77.3267,0.084862,77.78,33.163,60.37,0.24685877225196334,2.3073691201302537
4208,78.3267,0.052101,77.78,34.896,60.37,0.01397567355155359,2.3073691201302537
4209,79.3267,0.014673,77.78,35.893,60.37,-0.12000265847632174,2.3073691201302537
4210,80.3267,0.0,77.78,36.462,60.37,-0.1964657185804957,2.3073691201302537
4211,81.3267,0.0,77.78,36.61,60.37,-0.21635417709616772,2.3073691201302537
4212,82.3267,0.0,77.78,36.302,60.37,-0.17496468234733564,2.3073691201302537
4213,83.3267,0.0,77.78,35.608,60.37,-0.08170393768600581,2.3073691201302537
4214,84.3267,0.0,77.78,34.582,60.37,0.05617145715912918,2.3073691201302537
4215,85.3267,0.0,77.78,33.173,60.37,0.24551495748739016,2.3073691201302537
4216,86.3267,0.0,77.78,31.351,60.37,0.49035800759249476,2.3073691201302537
